Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Cancelled_by_Driver_Reason,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating,Payment_Type
2025-08-27,17:39:50,CNR9124684,Cancelled by Driver,IND9591,Auto,Sector 22,Sector 55,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-24,21:47:15,CNR9126692,Success,IND7815,Bike Lite,Sector 56,Sector 43,13.3,24.3,0.0,,0.0,,0.0,,184.956,1.3,3.5,3.7,Wallet
2025-08-28,19:31:06,CNR9127351,Success,EXP5053,Auto,Palam Vihar,Sector 42,3.4,13.3,0.0,,0.0,,0.0,,120.41,15.55,3.2,3.9,Card
2025-08-03,02:32:12,CNR9127860,Cancelled by Driver,EXP8551,Cab Economy,Sikanderpur,Golf Course Road,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-27,22:44:38,CNR9128336,Incomplete,IND1318,Bike Lite,Sector 47,DLF Phase 3,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-18,07:42:41,CNR9128696,Success,EXP5928,Cab Premium,DLF Phase 5,Sector 37,4.2,22.3,0.0,,0.0,,0.0,,159.33,23.39,4.9,3.0,Wallet
2025-08-22,16:58:37,CNR9129543,Success,IND8469,Bike Lite,Golf Course Road,Udyog Vihar,12.4,21.9,0.0,,0.0,,0.0,,253.14,9.39,3.0,5.0,Wallet
2025-08-27,18:49:06,CNR9130131,Success,IND7553,Auto,DLF Phase 5,South City 2,10.7,22.3,0.0,,0.0,,0.0,,885.74,14.76,4.8,3.9,Cash
2025-08-29,18:22:23,CNR9130205,Cancelled by Driver,EXP4307,Auto Sharing,Palam Vihar,Sector 43,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-21,12:32:18,CNR9130911,Cancelled by Customer,IND1137,Bike Lite,Rosewood City,Sector 21,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-03,07:09:43,CNR9131646,Incomplete,IND2809,Auto Sharing,Sector 22,Sector 38,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-27,19:21:28,CNR9133716,Success,IND4905,Bike Lite,Sector 50,Sector 49,3.7,19.6,0.0,,0.0,,0.0,,395.9,10.76,3.2,4.1,Card
2025-08-04,14:19:29,CNR9136996,Cancelled by Customer,EXP6334,Cab Premium,South City 1,Cyber City,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-26,11:25:10,CNR9137730,Cancelled by Customer,IND5004,Cab Economy,DLF Phase 4,Sector 48,0.0,0.0,1.0,Wrong Address,0.0,,0.0,,0.0,0.0,,,
2025-08-12,16:51:32,CNR9138073,Success,IND9515,Bike Lite,Sector 54,South City 2,6.6,14.8,0.0,,0.0,,0.0,,494.53,2.26,3.8,4.1,Card
2025-08-18,09:39:35,CNR9138970,Cancelled by Driver,EXP3974,Bike,Sector 56,NH8,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-25,23:44:47,CNR9140070,Success,IND7577,Auto,Rosewood City,DLF Phase 1,11.2,20.6,0.0,,0.0,,0.0,,388.8,6.88,4.6,4.2,Cash
2025-08-13,21:36:03,CNR9143199,Success,IND9312,Cab Economy,Sector 38,Sector 52,10.2,18.8,0.0,,0.0,,0.0,,692.01,17.17,4.4,3.2,Wallet
2025-08-06,03:15:23,CNR9144535,Incomplete,EXP9038,Cab Economy,Huda City Centre,Sector 45,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-08,09:41:37,CNR9144863,Cancelled by Customer,EXP8663,Bike,DLF Phase 3,Sector 42,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-06,20:31:41,CNR9144872,Success,IND9832,Bike Lite,Sector 50,Sector 51,11.9,29.2,0.0,,0.0,,0.0,,412.13,17.12,4.0,3.2,UPI
2025-08-10,22:57:42,CNR9145967,Success,IND8252,Auto,DLF Phase 1,Sector 32,4.3,16.8,0.0,,0.0,,0.0,,241.248,14.66,4.8,3.2,Cash
2025-08-24,14:10:59,CNR9147389,Success,IND1455,Auto,Sector 55,Rosewood City,6.3,18.7,0.0,,0.0,,0.0,,278.796,13.48,4.1,5.0,Cash
2025-08-21,20:12:39,CNR9148338,Success,IND6236,Bike,Sector 40,Sector 38,4.3,22.4,0.0,,0.0,,0.0,,435.31,24.07,3.8,4.6,Card
2025-08-30,21:16:19,CNR9149142,Success,IND2733,Bike,Sikanderpur,Sector 53,6.0,20.5,0.0,,0.0,,0.0,,594.348,7.88,3.4,3.4,Cash
2025-08-24,22:48:06,CNR9149277,Cancelled by Driver,IND5783,Cab Premium,Sohna Road,Sector 50,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-09,10:47:31,CNR9149300,Success,IND2926,Bike Lite,DLF Phase 4,Sector 29,13.7,30.8,0.0,,0.0,,0.0,,589.8,3.07,3.9,4.9,Cash
2025-08-30,09:04:16,CNR9149381,Cancelled by Customer,IND2489,Bike Lite,Sector 29,Sohna Road,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-18,07:55:12,CNR9149846,Incomplete,EXP8762,Bike,DLF Phase 2,Sector 47,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-15,18:19:05,CNR9151168,Success,IND8493,Cab Premium,Sector 49,DLF Phase 3,11.6,26.6,0.0,,0.0,,0.0,,202.44,3.87,4.6,3.9,Card
2025-08-06,08:37:33,CNR9151426,Incomplete,IND2637,Cab Economy,Sikanderpur,DLF Phase 5,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-31,05:56:36,CNR9151661,Cancelled by Driver,IND3811,Bike,MG Road,Udyog Vihar,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-24,09:32:34,CNR9151922,Success,IND4636,Cab Economy,Sector 39,NH8,11.2,17.8,0.0,,0.0,,0.0,,173.172,23.5,4.7,4.0,Card
2025-08-06,22:34:07,CNR9152979,Success,EXP1146,Auto Sharing,South City 2,IFFCO Chowk,5.4,20.0,0.0,,0.0,,0.0,,208.76,10.48,4.7,3.4,Cash
2025-08-13,21:17:05,CNR9153936,Success,IND1611,Cab Premium,Sector 44,Sector 17,7.6,25.8,0.0,,0.0,,0.0,,351.28,11.99,4.2,3.2,Cash
2025-08-31,10:45:29,CNR9154295,Success,IND4844,Auto Sharing,Sector 56,Sector 17,4.8,13.4,0.0,,0.0,,0.0,,559.284,8.76,3.1,4.3,UPI
2025-08-09,17:49:42,CNR9155081,Success,IND4021,Bike,DLF Phase 4,Sector 48,5.0,20.2,0.0,,0.0,,0.0,,366.576,9.25,3.6,4.9,Wallet
2025-08-01,04:35:46,CNR9155110,Cancelled by Driver,IND1020,Bike Lite,DLF Phase 2,Sector 43,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-08,07:35:26,CNR9155250,Incomplete,EXP8224,Bike Lite,Sohna Road,Sector 51,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-07,03:28:56,CNR9156969,Success,EXP5488,Cab Economy,South City 1,Sector 54,7.8,17.6,0.0,,0.0,,0.0,,368.19,22.12,4.8,4.3,UPI
2025-08-09,15:23:29,CNR9158119,Success,IND6894,Bike Lite,Sector 32,Sector 54,12.1,17.6,0.0,,0.0,,0.0,,825.288,15.06,3.9,3.7,Wallet
2025-08-04,05:57:28,CNR9158425,Success,IND7593,Bike,Sector 14,Sohna Road,10.0,28.2,0.0,,0.0,,0.0,,874.47,18.02,4.5,4.7,Card
2025-08-23,18:06:54,CNR9159108,Incomplete,IND3404,Auto Sharing,Sector 38,Sector 34,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-01,07:09:55,CNR9161228,Success,IND9906,Cab Economy,Golf Course Road,Sector 39,8.7,25.7,0.0,,0.0,,0.0,,232.54,9.17,3.6,3.9,UPI
2025-08-20,00:45:36,CNR9161853,Incomplete,EXP4078,Bike,Ardee City,Sector 37,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-07,11:33:12,CNR9162215,Success,EXP8458,Cab Economy,Sector 21,Sector 42,8.4,20.7,0.0,,0.0,,0.0,,182.83,13.39,4.3,3.2,Wallet
2025-08-05,11:59:32,CNR9164844,Incomplete,EXP3037,Auto Sharing,IFFCO Chowk,Sikanderpur,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-03,17:01:24,CNR9165571,Cancelled by Driver,IND5919,Cab Premium,Sector 31,Sohna Road,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-02,21:28:14,CNR9165589,Success,IND1371,Cab Premium,Sector 46,Sector 54,9.9,27.9,0.0,,0.0,,0.0,,316.2,8.5,3.0,4.0,Cash
2025-08-09,14:41:59,CNR9166833,Incomplete,EXP2138,Cab Economy,Sector 55,South City 1,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-15,19:21:59,CNR9166841,Success,EXP2398,Auto Sharing,Sohna Road,Sector 55,12.8,29.5,0.0,,0.0,,0.0,,609.63,19.14,4.5,3.7,Cash
2025-08-15,13:36:23,CNR9167679,Incomplete,EXP2358,Cab Economy,Sector 17,Sector 49,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-11,09:00:00,CNR9167984,Incomplete,IND1909,Auto,Sector 47,Udyog Vihar,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-22,23:10:46,CNR9171940,Success,IND3426,Auto,DLF Phase 2,Sector 47,3.4,23.4,0.0,,0.0,,0.0,,469.78,10.95,4.6,4.8,Wallet
2025-08-30,16:43:26,CNR9172879,Success,EXP7163,Bike,DLF Phase 3,Sector 45,7.5,27.4,0.0,,0.0,,0.0,,470.7,4.65,3.0,3.3,Card
2025-08-12,18:47:47,CNR9173889,Cancelled by Driver,EXP5873,Cab Economy,MG Road,DLF Phase 1,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-03,12:11:22,CNR9173934,Success,IND3609,Cab Economy,Cyber City,Sector 42,14.9,29.2,0.0,,0.0,,0.0,,542.952,16.48,3.4,3.1,UPI
2025-08-02,07:04:17,CNR9176391,Success,IND1700,Bike,Sector 52,Sector 15,8.0,13.3,0.0,,0.0,,0.0,,210.708,2.93,3.2,3.2,UPI
2025-08-12,09:02:51,CNR9177372,Incomplete,EXP7026,Cab Economy,Sector 18,Sector 22,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-23,22:41:08,CNR9177848,Incomplete,EXP1048,Auto Sharing,Sector 34,MG Road,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-09,10:26:01,CNR9178522,Cancelled by Customer,IND1911,Auto,Sector 50,South City 1,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-01,03:13:02,CNR9179195,Success,IND4632,Auto,Sohna Road,Sector 17,3.5,23.4,0.0,,0.0,,0.0,,914.79,22.59,4.8,3.5,Wallet
2025-08-10,20:51:59,CNR9180892,Success,IND5431,Cab Premium,Sector 49,Sector 53,9.2,22.9,0.0,,0.0,,0.0,,966.684,8.67,3.0,4.1,Wallet
2025-08-09,15:44:53,CNR9181494,Success,IND3922,Bike Lite,Sector 45,Sector 21,5.6,11.8,0.0,,0.0,,0.0,,277.404,11.31,4.4,4.3,Wallet
2025-08-04,06:52:08,CNR9182328,Incomplete,IND6475,Cab Premium,Sector 18,DLF Phase 4,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-23,18:44:27,CNR9186613,Success,IND1810,Auto Sharing,Sector 15,Sector 31,9.6,25.4,0.0,,0.0,,0.0,,620.16,6.35,3.9,4.3,UPI
2025-08-29,08:37:12,CNR9187735,Success,EXP4916,Bike,Sikanderpur,Sector 37,4.6,22.2,0.0,,0.0,,0.0,,534.47,14.83,3.6,3.2,Card
2025-08-20,04:15:49,CNR9188363,Success,IND5426,Bike,Sector 42,Sector 48,10.7,27.3,0.0,,0.0,,0.0,,288.87,20.32,3.2,4.0,UPI
2025-08-02,02:27:38,CNR9189792,Success,IND6213,Cab Economy,Sector 34,Sector 21,12.9,26.6,0.0,,0.0,,0.0,,459.9,6.97,3.0,3.9,Wallet
2025-08-04,08:03:51,CNR9190572,Success,IND7886,Bike,Ardee City,Sector 44,9.7,15.2,0.0,,0.0,,0.0,,334.34,7.67,4.3,4.4,UPI
2025-08-08,21:27:51,CNR9191187,Incomplete,EXP1289,Auto Sharing,Udyog Vihar,Sector 39,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-24,16:06:01,CNR9191528,Success,EXP5628,Bike,Huda City Centre,DLF Phase 5,5.3,10.6,0.0,,0.0,,0.0,,588.18,4.26,3.2,3.9,UPI
2025-08-23,01:57:10,CNR9191610,Cancelled by Driver,EXP8875,Cab Economy,Sector 45,Sector 56,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-02,14:01:11,CNR9193062,Incomplete,IND9717,Auto Sharing,Sector 34,Palam Vihar,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-04,00:03:49,CNR9193536,Success,IND2245,Bike Lite,Sector 55,Rosewood City,8.1,22.9,0.0,,0.0,,0.0,,315.47,7.69,3.1,4.7,Cash
2025-08-08,12:14:35,CNR9193662,Success,EXP3094,Bike Lite,Sector 22,DLF Phase 1,10.2,21.4,0.0,,0.0,,0.0,,150.62,12.13,4.6,3.1,Card
2025-08-09,19:04:41,CNR9193682,Success,IND1257,Auto Sharing,DLF Phase 2,MG Road,10.5,19.3,0.0,,0.0,,0.0,,387.0,7.93,3.6,5.0,Wallet
2025-08-21,12:56:24,CNR9197277,Cancelled by Customer,IND8058,Cab Economy,Sector 49,DLF Phase 1,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-30,14:02:22,CNR9198204,Cancelled by Customer,EXP8005,Cab Economy,Ardee City,Sohna Road,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-02,05:15:01,CNR9200364,Cancelled by Driver,EXP2822,Cab Premium,Sector 21,Sector 48,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-01,02:40:25,CNR9200502,Success,EXP9670,Cab Premium,Sector 48,Sector 23,7.5,20.3,0.0,,0.0,,0.0,,686.23,8.55,4.3,3.7,Card
2025-08-12,08:24:14,CNR9202594,Success,IND8181,Auto,Sector 39,Sector 42,6.3,23.7,0.0,,0.0,,0.0,,279.92,4.91,3.5,4.0,UPI
2025-08-17,12:24:37,CNR9204678,Success,EXP2062,Auto,Sector 14,Sector 32,8.0,19.4,0.0,,0.0,,0.0,,122.94,9.06,4.2,4.0,UPI
2025-08-21,02:41:45,CNR9206294,Cancelled by Driver,IND8933,Auto Sharing,Sector 17,Sector 40,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-05,04:09:48,CNR9206599,Success,IND8751,Auto Sharing,Golf Course Road,DLF Phase 4,5.1,12.0,0.0,,0.0,,0.0,,818.63,18.36,4.8,3.5,Wallet
2025-08-16,12:15:52,CNR9207883,Success,IND6473,Cab Economy,Sector 43,DLF Phase 5,7.4,18.1,0.0,,0.0,,0.0,,401.951999999999,14.17,4.0,3.3,Card
2025-08-16,12:29:36,CNR9209842,Cancelled by Driver,IND5934,Cab Premium,Huda City Centre,Sector 34,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-25,22:06:24,CNR9210710,Cancelled by Driver,IND7416,Cab Premium,Sector 46,Sector 21,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-22,16:58:22,CNR9211323,Success,IND6818,Bike Lite,Udyog Vihar,Golf Course Road,5.9,16.7,0.0,,0.0,,0.0,,387.81,24.38,4.9,3.1,Wallet
2025-08-04,11:21:34,CNR9211507,Success,IND6917,Cab Economy,NH8,Sector 29,6.5,24.9,0.0,,0.0,,0.0,,349.09,4.87,4.6,4.8,UPI
2025-08-10,00:18:12,CNR9212011,Success,EXP6645,Auto Sharing,Sector 15,Sector 44,12.1,29.7,0.0,,0.0,,0.0,,323.436,4.38,4.7,4.8,UPI
2025-08-21,08:28:11,CNR9213140,Success,EXP8528,Bike Lite,Ardee City,Sector 53,4.7,15.9,0.0,,0.0,,0.0,,127.54,14.63,4.7,4.0,Cash
2025-08-05,00:48:57,CNR9213201,Incomplete,IND6544,Bike,Sector 43,Jacaranda,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-15,22:54:45,CNR9213372,Incomplete,IND4985,Bike Lite,Ardee City,DLF Phase 2,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-20,02:14:55,CNR9216577,Success,IND1367,Bike,Sector 48,NH8,4.6,16.7,0.0,,0.0,,0.0,,699.03,23.94,4.3,4.2,Wallet
2025-08-11,21:27:52,CNR9217060,Cancelled by Customer,IND7596,Cab Premium,DLF Phase 2,Sector 54,0.0,0.0,1.0,Driver asked to cancel,0.0,,0.0,,0.0,0.0,,,
2025-08-31,19:38:04,CNR9217799,Cancelled by Driver,IND1738,Bike,Sector 44,Sector 15,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-21,20:48:08,CNR9218815,Success,IND5263,Auto,Sector 39,Ardee City,13.9,20.8,0.0,,0.0,,0.0,,567.21,15.17,4.0,3.2,Cash
2025-08-27,23:11:18,CNR9218839,Cancelled by Driver,IND5134,Bike,Sector 49,Rosewood City,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-28,06:52:48,CNR9219671,Incomplete,IND7205,Auto Sharing,Sohna Road,Sector 48,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-29,08:57:34,CNR9220402,Success,IND9089,Auto Sharing,Jacaranda,Sector 46,2.8,9.3,0.0,,0.0,,0.0,,943.2,11.06,3.5,4.1,UPI
2025-08-28,21:45:24,CNR9220647,Success,EXP9929,Auto,Golf Course Road,Rosewood City,13.3,22.3,0.0,,0.0,,0.0,,314.85,6.37,3.6,3.3,Cash
2025-08-12,08:03:35,CNR9221097,Success,IND9677,Bike Lite,Sector 40,Sector 54,4.7,11.4,0.0,,0.0,,0.0,,329.45,20.91,3.4,4.2,UPI
2025-08-04,23:48:21,CNR9222456,Incomplete,IND7683,Cab Premium,Sector 23,Sector 47,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-28,10:27:38,CNR9222502,Success,EXP2968,Cab Economy,Sohna Road,Palam Vihar,7.2,13.5,0.0,,0.0,,0.0,,237.74,15.81,4.0,4.7,Cash
2025-08-22,14:08:45,CNR9224713,Success,IND6342,Cab Economy,Huda City Centre,Sector 34,11.9,21.0,0.0,,0.0,,0.0,,416.4,4.23,3.6,3.4,Card
2025-08-01,18:40:43,CNR9226036,Success,EXP9976,Auto Sharing,Sector 38,Sector 48,13.1,32.5,0.0,,0.0,,0.0,,133.94,14.58,4.1,3.8,Cash
2025-08-30,23:47:15,CNR9227005,Success,EXP8915,Cab Premium,Sector 15,Sector 40,8.6,25.4,0.0,,0.0,,0.0,,245.988,18.64,4.5,4.1,Card
2025-08-22,20:28:58,CNR9228736,Cancelled by Customer,IND2335,Cab Premium,DLF Phase 3,NH8,0.0,0.0,1.0,AC is not working,0.0,,0.0,,0.0,0.0,,,
2025-08-28,23:03:18,CNR9229083,Cancelled by Driver,EXP5924,Bike,DLF Phase 2,NH8,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-30,02:01:41,CNR9229384,Cancelled by Driver,IND4523,Cab Economy,Sector 53,Sector 50,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-08,10:36:28,CNR9229618,Cancelled by Customer,EXP9208,Cab Premium,MG Road,Sector 56,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-19,06:26:56,CNR9231989,Success,IND3612,Auto Sharing,Sector 56,Sector 37,13.2,23.1,0.0,,0.0,,0.0,,328.07,18.09,4.1,4.1,Card
2025-08-24,16:28:31,CNR9232501,Success,IND7005,Bike Lite,Cyber City,DLF Phase 1,8.5,21.1,0.0,,0.0,,0.0,,518.411999999999,2.28,3.9,3.9,Card
2025-08-23,17:13:04,CNR9233013,Success,EXP7528,Auto,Sector 52,Sector 46,14.5,30.0,0.0,,0.0,,0.0,,363.107999999999,5.53,4.4,4.7,Card
2025-08-10,07:45:48,CNR9233378,Incomplete,IND7589,Cab Premium,Sector 31,Cyber City,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-15,12:27:07,CNR9235663,Success,IND4782,Auto Sharing,DLF Phase 1,Sector 40,9.7,26.0,0.0,,0.0,,0.0,,161.81,14.97,3.3,3.8,Wallet
2025-08-06,02:07:08,CNR9237246,Success,IND6237,Cab Premium,Sector 47,Sector 15,6.8,18.9,0.0,,0.0,,0.0,,287.71,8.72,4.6,4.5,UPI
2025-08-14,13:30:36,CNR9238765,Success,EXP8594,Cab Premium,Sector 21,Sector 54,5.1,19.6,0.0,,0.0,,0.0,,418.99,23.95,4.5,4.7,Card
2025-08-10,03:15:25,CNR9238778,Success,IND3673,Bike,DLF Phase 1,Sector 48,6.5,24.7,0.0,,0.0,,0.0,,772.068,23.6,3.8,4.9,Card
2025-08-18,08:50:50,CNR9239115,Cancelled by Driver,EXP2689,Auto Sharing,Palam Vihar,Sector 52,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-09,00:33:59,CNR9241353,Incomplete,IND5658,Auto,Sector 55,Sector 44,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-27,13:05:42,CNR9244168,Success,EXP7945,Bike,Sector 48,Sector 34,5.6,23.0,0.0,,0.0,,0.0,,940.35,16.74,3.9,3.4,Card
2025-08-11,14:17:13,CNR9244235,Success,EXP7723,Cab Premium,DLF Phase 2,MG Road,10.2,24.1,0.0,,0.0,,0.0,,318.94,16.65,4.2,3.4,Card
2025-08-06,18:56:07,CNR9245732,Success,IND7175,Bike,Sector 53,Sector 32,7.7,13.6,0.0,,0.0,,0.0,,838.46,11.63,3.1,3.2,UPI
2025-08-30,06:39:40,CNR9245923,Cancelled by Driver,IND1944,Bike,Sector 22,Sector 21,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-03,04:37:24,CNR9247406,Cancelled by Driver,IND6829,Bike,Sector 17,Jacaranda,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-09,09:26:43,CNR9247457,Success,EXP7301,Auto Sharing,Jacaranda,Sector 32,4.2,18.3,0.0,,0.0,,0.0,,150.6,2.23,3.4,3.2,Cash
2025-08-17,18:38:49,CNR9248121,Cancelled by Driver,IND8454,Auto Sharing,Sector 31,Sector 23,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-30,14:19:10,CNR9248544,Incomplete,EXP7609,Auto Sharing,Sohna Road,Sector 53,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-04,23:34:51,CNR9249953,Success,IND7124,Auto,NH8,DLF Phase 4,14.2,27.3,0.0,,0.0,,0.0,,389.56,23.55,4.2,4.5,UPI
2025-08-29,22:01:58,CNR9250787,Success,IND3648,Cab Economy,Sector 14,Sector 46,11.0,17.9,0.0,,0.0,,0.0,,607.29,5.85,4.7,4.8,Wallet
2025-08-26,04:39:58,CNR9250926,Success,IND7960,Cab Premium,Sector 15,Sector 32,5.7,20.5,0.0,,0.0,,0.0,,735.67,12.69,3.3,4.7,UPI
2025-08-13,11:22:46,CNR9251043,Success,IND1232,Bike Lite,Sector 56,Sector 31,8.4,19.7,0.0,,0.0,,0.0,,154.41,10.85,3.4,3.1,Wallet
2025-08-10,07:01:57,CNR9253229,Success,IND2554,Cab Economy,Sector 47,Sohna Road,14.1,30.8,0.0,,0.0,,0.0,,298.944,16.45,3.3,4.8,Cash
2025-08-26,22:22:26,CNR9254075,Success,IND1108,Bike Lite,Sector 44,NH8,3.1,18.6,0.0,,0.0,,0.0,,158.7,9.84,4.8,3.3,Card
2025-08-31,07:49:07,CNR9256894,Success,IND8194,Auto Sharing,DLF Phase 1,Sector 46,8.9,19.0,0.0,,0.0,,0.0,,333.695999999999,7.99,4.5,3.1,Card
2025-08-05,23:42:40,CNR9258103,Cancelled by Customer,IND3019,Auto,South City 1,Sector 52,0.0,0.0,1.0,Wrong Address,0.0,,0.0,,0.0,0.0,,,
2025-08-28,20:32:48,CNR9260921,Success,IND1110,Bike Lite,DLF Phase 2,Ardee City,6.4,18.8,0.0,,0.0,,0.0,,427.59,11.77,3.5,4.0,Wallet
2025-08-31,09:53:37,CNR9261195,Incomplete,EXP2131,Bike,Sector 53,Sector 37,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-04,15:00:06,CNR9261870,Success,IND3117,Auto Sharing,Sector 21,South City 2,4.6,22.6,0.0,,0.0,,0.0,,500.31,19.82,3.9,5.0,Card
2025-08-26,17:47:35,CNR9262056,Success,IND4716,Cab Premium,Sector 54,Sikanderpur,14.3,26.5,0.0,,0.0,,0.0,,243.53,11.39,3.3,4.7,Cash
2025-08-14,23:55:21,CNR9262236,Cancelled by Driver,IND6906,Bike,Sector 29,Sector 38,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-17,21:34:18,CNR9262268,Cancelled by Driver,IND3460,Cab Premium,Sector 55,Cyber City,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-17,05:04:32,CNR9262369,Success,IND1565,Auto Sharing,Sector 15,Sector 51,4.4,16.0,0.0,,0.0,,0.0,,180.096,10.42,4.6,3.1,Cash
2025-08-12,23:56:18,CNR9264119,Success,EXP6032,Auto,Sector 14,IFFCO Chowk,4.7,13.3,0.0,,0.0,,0.0,,677.15,6.87,3.5,4.8,Wallet
2025-08-15,18:55:01,CNR9265346,Success,EXP2890,Bike Lite,Sector 32,Sector 21,4.9,24.7,0.0,,0.0,,0.0,,362.21,4.68,3.8,4.0,Wallet
2025-08-23,05:42:18,CNR9265361,Success,EXP3283,Bike,South City 1,IFFCO Chowk,12.2,26.1,0.0,,0.0,,0.0,,187.811999999999,10.06,3.6,3.0,Cash
2025-08-18,10:06:14,CNR9265484,Success,IND1921,Bike,IFFCO Chowk,Sector 17,3.8,13.1,0.0,,0.0,,0.0,,387.59,8.51,3.9,3.8,Wallet
